pincode,category,zone,state,city,is_serviceable
722202,Large,EAST,WEST BENGAL,BANKURA,1
722133,Large,EAST,WEST BENGAL,BANKURA,1
722203,Large,EAST,WEST BENGAL,BANKURA,1
722139,Large,EAST,WEST BENGAL,BANKURA,1
722140,Large,EAST,WEST BENGAL,BANKURA,1
722173,Large,EAST,WEST BENGAL,BANKURA,1
722136,Large,EAST,WEST BENGAL,BANKURA,1
722158,Large,EAST,WEST BENGAL,BANKURA,1
722137,Large,EAST,WEST BENGAL,BANKURA,1
722155,Large,EAST,WEST BENGAL,BANKURA,1
722164,Large,EAST,WEST BENGAL,BANKURA,1
722135,Large,EAST,WEST BENGAL,BANKURA,1
722162,Large,EAST,WEST BENGAL,BANKURA,1
722148,Large,EAST,WEST BENGAL,BANKURA,1
722208,Large,EAST,WEST BENGAL,BANKURA,1
721504,Large,EAST,WEST BENGAL,MEDINIPUR,1
722160,Large,EAST,WEST BENGAL,BANKURA,1
722157,Large,EAST,WEST BENGAL,BANKURA,1
722156,Large,EAST,WEST BENGAL,BANKURA,1
722154,Large,EAST,WEST BENGAL,BANKURA,1
722121,Large,EAST,WEST BENGAL,BANKURA,1
722152,Large,EAST,WEST BENGAL,BANKURA,1
722205,Large,EAST,WEST BENGAL,BANKURA,1
722151,Large,EAST,WEST BENGAL,BANKURA,1
722102,Large,EAST,WEST BENGAL,BANKURA,1
722150,Large,EAST,WEST BENGAL,BANKURA,1
722161,Large,EAST,WEST BENGAL,BANKURA,1
722149,Large,EAST,WEST BENGAL,BANKURA,1
143506,Large,NORTH,PUNJAB,BATALA,1
143512,Large,NORTH,PUNJAB,BATALA,1
143532,Large,NORTH,PUNJAB,BATALA,1
143511,Large,NORTH,PUNJAB,BATALA,1
143533,Large,north,PUNJAB,PATHANKOT,1
143507,Large,NORTH,PUNJAB,BATALA,1
143534,Large,NORTH,PUNJAB,BATALA,1
143602,Large,NORTH,PUNJAB,BATALA,1
143503,Large,NORTH,PUNJAB,BATALA,1
143604,Large,NORTH,PUNJAB,BATALA,1
143530,Large,NORTH,PUNJAB,BATALA,1
143531,Large,NORTH,PUNJAB,BATALA,1
143528,Large,NORTH,PUNJAB,BATALA,1
143529,Large,NORTH,PUNJAB,BATALA,1
143526,Large,NORTH,PUNJAB,BATALA,1
143527,Large,NORTH,PUNJAB,BATALA,1
143521,Large,NORTH,PUNJAB,BATALA,1
143525,Large,NORTH,PUNJAB,BATALA,1
143519,Large,NORTH,PUNJAB,BATALA,1
143520,Large,NORTH,PUNJAB,BATALA,1
143517,Large,NORTH,PUNJAB,BATALA,1
143518,Large,NORTH,PUNJAB,BATALA,1
143515,Large,NORTH,PUNJAB,BATALA,1
143516,Large,NORTH,PUNJAB,BATALA,1
143513,Large,NORTH,PUNJAB,BATALA,1
143514,Large,NORTH,PUNJAB,BATALA,1
562103,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
562105,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561228,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
562102,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561212,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561213,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
562135,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561210,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561211,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561209,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561208,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
563161,Large,SOUTH,KARNATAKA,KOLAR,1
561207,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
563134,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
561206,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
563124,Large,SOUTH,KARNATAKA,KOLAR,1
561203,Large,SOUTH,KARNATAKA,CKIKKABALLAPUR,1
731222,Large,EAST,WEST BENGAL,BIRBHUM,1
731219,Large,EAST,WEST BENGAL,BIRBHUM,1
731223,Large,EAST,WEST BENGAL,BIRBHUM,1
731245,Large,EAST,WEST BENGAL,BIRBHUM,1
731213,Large,EAST,WEST BENGAL,BIRBHUM,1
731216,Large,EAST,WEST BENGAL,BIRBHUM,1
731221,Large,EAST,WEST BENGAL,BIRBHUM,1
731133,Large,EAST,WEST BENGAL,BIRBHUM,1
731301,Large,East,WEST BENGAL,BOLPUR,1
731101,Large,EAST,WEST BENGAL,BIRBHUM,1
731102,Large,EAST,WEST BENGAL,BIRBHUM,1
731103,Large,EAST,WEST BENGAL,BIRBHUM,1
731104,Large,EAST,WEST BENGAL,BIRBHUM,1
731123,Large,EAST,WEST BENGAL,BIRBHUM,1
731126,Large,EAST,WEST BENGAL,BIRBHUM,1
731127,Large,EAST,WEST BENGAL,BIRBHUM,1
731130,Large,EAST,WEST BENGAL,BIRBHUM,1
731132,Large,EAST,WEST BENGAL,BIRBHUM,1
731204,Large,East,WEST BENGAL,BOLPUR,1
731214,Large,East,WEST BENGAL,BOLPUR,1
731215,Large,East,WEST BENGAL,BOLPUR,1
731234,Large,EAST,WEST BENGAL,BIRBHUM,1
731235,Large,East,WEST BENGAL,BOLPUR,1
731236,Large,East,WEST BENGAL,BOLPUR,1
731237,Large,EAST,WEST BENGAL,BIRBHUM,1
731242,Large,EAST,WEST BENGAL,BIRBHUM,1
731125,Large,EAST,WEST BENGAL,BIRBHUM,1
212503,Large,NORTH,UTTAR PRADESH,PRYAGRAJ,1
212507,Large,NORTH,UTTAR PRADESH,PRYAGRAJ,1
212502,Large,NORTH,UTTAR PRADESH,PRYAGRAJ,1
212202,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212203,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212201,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212213,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
221507,Large,NORTH,UTTAR PRADESH,PRYAGRAJ,1
731124,Large,East,WEST BENGAL,BOLPUR,1
212218,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212216,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212214,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212207,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212206,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212204,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
212217,Large,NORTH,UTTAR PRADESH,PRATAPGARHUP,1
731201,Large,East,WEST BENGAL,BOLPUR,1
731129,Large,EAST,WEST BENGAL,BIRBHUM,1
731121,Large,EAST,WEST BENGAL,BIRBHUM,1
731302,Large,East,WEST BENGAL,BOLPUR,1
731244,Large,EAST,WEST BENGAL,BIRBHUM,1
731241,Large,EAST,WEST BENGAL,BIRBHUM,1
731303,Large,East,WEST BENGAL,BOLPUR,1
713170,Large,East,WEST BENGAL,BARDHAMAN,1
713168,Large,East,WEST BENGAL,BARDHAMAN,1
713425,Large,East,WEST BENGAL,BARDHAMAN,1
713430,Large,East,WEST BENGAL,BARDHAMAN,1
713432,Large,EAST,WEST BENGAL,BURDWAN,1
713157,Large,East,WEST BENGAL,BARDHAMAN,1
713160,Large,EAST,WEST BENGAL,BURDWAN,1
713517,Large,EAST,WEST BENGAL,BURDWAN,1
713154,Large,East,WEST BENGAL,BARDHAMAN,1
712106,Large,EAST,WEST BENGAL,BURDWAN,1
713401,Large,East,WEST BENGAL,BARDHAMAN,1
713151,Large,East,WEST BENGAL,BARDHAMAN,1
713121,Large,East,WEST BENGAL,BARDHAMAN,1
713426,Large,East,WEST BENGAL,BARDHAMAN,1
713158,Large,East,WEST BENGAL,BARDHAMAN,1
713408,Large,East,WEST BENGAL,BARDHAMAN,1
713165,Large,East,WEST BENGAL,BARDHAMAN,1
713173,Large,East,WEST BENGAL,BARDHAMAN,1
713419,Large,East,WEST BENGAL,BARDHAMAN,1
713429,Large,East,WEST BENGAL,BARDHAMAN,1
713144,Large,East,WEST BENGAL,BARDHAMAN,1
713102,Large,East,WEST BENGAL,BARDHAMAN,1
713404,Large,East,WEST BENGAL,BARDHAMAN,1
713166,Large,East,WEST BENGAL,BARDHAMAN,1
713146,Large,East,WEST BENGAL,BARDHAMAN,1
713424,Large,East,WEST BENGAL,BARDHAMAN,1
713422,Large,East,WEST BENGAL,BARDHAMAN,1
713407,Large,EAST,WEST BENGAL,BURDWAN,1
425438,Large,WEST,MAHARASHTRA,BEED,1
425448,Large,WEST,MAHARASHTRA,BEED,1
425414,Large,WEST,MAHARASHTRA,BEED,1
425452,Large,WEST,MAHARASHTRA,NANDURBAR,1
425444,Large,WEST,MAHARASHTRA,BEED,1
425421,Large,WEST,MAHARASHTRA,BEED,1
425419,Large,WEST,MAHARASHTRA,BEED,1
425442,Large,WEST,MAHARASHTRA,BEED,1
425427,Large,WEST,MAHARASHTRA,BEED,1
425522,Large,WEST,MAHARASHTRA,BEED,1
425432,Large,WEST,MAHARASHTRA,BEED,1
425411,Large,WEST,MAHARASHTRA,BEED,1
430507,Large,WEST,MAHARASHTRA,BEED,1
425412,Large,WEST,MAHARASHTRA,BEED,1
425424,Large,WEST,MAHARASHTRA,BEED,1
425417,Large,WEST,MAHARASHTRA,BEED,1
425410,Large,WEST,MAHARASHTRA,BEED,1
425416,Large,WEST,MAHARASHTRA,BEED,1
425409,Large,WEST,MAHARASHTRA,BEED,1
425426,Large,WEST,MAHARASHTRA,BEED,1
425423,Large,WEST,MAHARASHTRA,BEED,1
425422,Large,WEST,MAHARASHTRA,BEED,1
425415,Large,WEST,MAHARASHTRA,BEED,1
425418,Large,WEST,MAHARASHTRA,BEED,1
424310,Large,WEST,MAHARASHTRA,BEED,1
424308,Large,WEST,MAHARASHTRA,BEED,1
424005,Large,WEST,MAHARASHTRA,BEED,1
425428,Large,WEST,MAHARASHTRA,BEED,1
425413,Large,WEST,MAHARASHTRA,BEED,1
425403,Large,WEST,MAHARASHTRA,BEED,1
424318,Large,WEST,MAHARASHTRA,JALNA,1
424311,Large,WEST,MAHARASHTRA,BEED,1
424307,Large,WEST,MAHARASHTRA,BEED,1
424304,Large,WEST,MAHARASHTRA,BEED,1
424303,Large,WEST,MAHARASHTRA,BEED,1
424302,Large,WEST,MAHARASHTRA,BEED,1
424306,Large,WEST,MAHARASHTRA,BEED,1
424305,Large,WEST,MAHARASHTRA,BEED,1
425407,Large,WEST,MAHARASHTRA,BEED,1
425408,Large,WEST,MAHARASHTRA,BEED,1
424309,Large,WEST,MAHARASHTRA,BEED,1
425404,Large,WEST,MAHARASHTRA,BEED,1
425405,Large,WEST,MAHARASHTRA,BEED,1
425406,Large,WEST,MAHARASHTRA,BEED,1
591293,Large,SOUTH,KARNATAKA,BELGAUM,1
591516,Large,SOUTH,KARNATAKA,BELGAUM,1
591134,Large,SOUTH,KARNATAKA,BELGAUM,1
581186,Large,SOUTH,KARNATAKA,BELGAUM,1
591346,Large,SOUTH,KARNATAKA,BELGAUM,1
591254,Large,SOUTH,KARNATAKA,BELGAUM,1
581187,Large,SOUTH,KARNATAKA,BELGAUM,1
591311,Large,SOUTH,KARNATAKA,BAGALKOT,1
591345,Large,SOUTH,KARNATAKA,BELGAUM,1
591315,Large,SOUTH,KARNATAKA,BELGAUM,1
591122,Large,SOUTH,KARNATAKA,BELGAUM,1
591201,Large,SOUTH,KARNATAKA,BELGAUM,1
591211,Large,SOUTH,KARNATAKA,BELGAUM,1
590018,Large,SOUTH,KARNATAKA,BELGAUM,1
591155,Large,SOUTH,KARNATAKA,BELGAUM,1
590019,Large,SOUTH,KARNATAKA,BELGAUM,1
591181,Large,SOUTH,KARNATAKA,BELGAUM,1
591215,Large,SOUTH,KARNATAKA,BELGAUM,1
591216,Large,SOUTH,KARNATAKA,BELGAUM,1
591213,Large,SOUTH,KARNATAKA,BAGALKOT,1
591214,Large,SOUTH,KARNATAKA,BELGAUM,1
591219,Large,SOUTH,KARNATAKA,BELGAUM,1
591220,Large,SOUTH,KARNATAKA,BAGALKOT,1
591217,Large,SOUTH,KARNATAKA,BELGAUM,1
591218,Large,SOUTH,KARNATAKA,BELGAUM,1
591224,Large,SOUTH,KARNATAKA,BAGALKOT,1
591225,Large,SOUTH,KARNATAKA,BELGAUM,1
591221,Large,SOUTH,KARNATAKA,BELGAUM,1
591222,Large,SOUTH,KARNATAKA,BELGAUM,1
591229,Large,SOUTH,KARNATAKA,BELGAUM,1
591228,Large,SOUTH,KARNATAKA,BELGAUM,1
591227,Large,SOUTH,KARNATAKA,BAGALKOT,1
591226,Large,SOUTH,KARNATAKA,BELGAUM,1
591237,Large,SOUTH,KARNATAKA,BELGAUM,1
591236,Large,SOUTH,KARNATAKA,BELGAUM,1
591233,Large,SOUTH,KARNATAKA,BELGAUM,1
591231,Large,SOUTH,KARNATAKA,BELGAUM,1
591242,Large,SOUTH,KARNATAKA,BAGALKOT,1
591121,Large,SOUTH,KARNATAKA,BELGAUM,1
591241,Large,SOUTH,KARNATAKA,BELGAUM,1
591239,Large,SOUTH,KARNATAKA,BELGAUM,1
591238,Large,SOUTH,KARNATAKA,BELGAUM,1
591247,Large,SOUTH,KARNATAKA,BELGAUM,1
591101,Large,SOUTH,KARNATAKA,BELGAUM,1
591246,Large,SOUTH,KARNATAKA,BELGAUM,1
590543,Large,SOUTH,KARNATAKA,BELGAUM,1
591244,Large,SOUTH,KARNATAKA,BELGAUM,1
591107,Large,SOUTH,KARNATAKA,BELGAUM,1
591243,Large,SOUTH,KARNATAKA,BELGAUM,1
591103,Large,SOUTH,KARNATAKA,BELGAUM,1
591263,Large,SOUTH,KARNATAKA,BELGAUM,1
591287,Large,SOUTH,KARNATAKA,BELGAUM,1
591305,Large,SOUTH,KARNATAKA,BELGAUM,1
591306,Large,SOUTH,KARNATAKA,BELGAUM,1
591307,Large,SOUTH,KARNATAKA,BELGAUM,1
591308,Large,SOUTH,KARNATAKA,BELGAUM,1
591309,Large,SOUTH,KARNATAKA,BELGAUM,1
591310,Large,SOUTH,KARNATAKA,BELGAUM,1
591312,Large,SOUTH,KARNATAKA,BAGALKOT,1
591313,Large,SOUTH,KARNATAKA,BELGAUM,1
591314,Large,SOUTH,KARNATAKA,BELGAUM,1
591317,Large,SOUTH,KARNATAKA,BAGALKOT,1
581129,Large,SOUTH,KARNATAKA,BELGAUM,1
591340,Large,SOUTH,KARNATAKA,BELGAUM,1
591344,Large,SOUTH,KARNATAKA,BELGAUM,1
590007,Large,SOUTH,KARNATAKA,BELGAUM,1
590006,Large,SOUTH,KARNATAKA,BELGAUM,1
591117,Large,SOUTH,KARNATAKA,BELGAUM,1
591127,Large,SOUTH,KARNATAKA,BAGALKOT,1
591123,Large,SOUTH,KARNATAKA,VIJAYAPURA,1
591119,Large,SOUTH,KARNATAKA,DHARWAD,1
591120,Large,SOUTH,KARNATAKA,DHARWAD,1
591118,Large,SOUTH,KARNATAKA,DHARWAD,1
591111,Large,SOUTH,KARNATAKA,BELGAUM,1
591110,Large,SOUTH,KARNATAKA,BELGAUM,1
591114,Large,SOUTH,KARNATAKA,BAGALKOT,1
591112,Large,SOUTH,KARNATAKA,DHARWAD,1
591106,Large,SOUTH,KARNATAKA,DHARWAD,1
591109,Large,SOUTH,KARNATAKA,BELGAUM,1
591116,Large,SOUTH,KARNATAKA,BELGAUM,1
591115,Large,SOUTH,KARNATAKA,DHARWAD,1
591102,Large,SOUTH,KARNATAKA,DHARWAD,1
591104,Large,SOUTH,KARNATAKA,BELGAUM,1
591173,Large,SOUTH,KARNATAKA,BELGAUM,1
590004,Large,SOUTH,KARNATAKA,BELGAUM,1
591301,Large,SOUTH,KARNATAKA,DHARWAD,1
590005,Large,SOUTH,KARNATAKA,BELGAUM,1
591302,Large,SOUTH,KARNATAKA,BELGAUM,1
590013,Large,SOUTH,KARNATAKA,BELGAUM,1
590012,Large,SOUTH,KARNATAKA,BELGAUM,1
581356,Large,SOUTH,KARNATAKA,DHARWAD,1
591147,Large,SOUTH,KARNATAKA,BELGAUM,1
581365,Large,SOUTH,KARNATAKA,DHARWAD,1
591153,Large,SOUTH,KARNATAKA,BELGAUM,1
581453,Large,SOUTH,KARNATAKA,BELGAUM,1
591154,Large,SOUTH,KARNATAKA,BELGAUM,1
591125,Large,SOUTH,KARNATAKA,BELGAUM,1
591126,Large,SOUTH,KARNATAKA,DHARWAD,1
591129,Large,SOUTH,KARNATAKA,BAGALKOT,1
591130,Large,SOUTH,KARNATAKA,BAGALKOT,1
581325,Large,SOUTH,KARNATAKA,DHARWAD,1
591131,Large,SOUTH,KARNATAKA,BELGAUM,1
581329,Large,SOUTH,KARNATAKA,DHARWAD,1
591136,Large,SOUTH,KARNATAKA,BELGAUM,1
591223,Large,SOUTH,KARNATAKA,BELGAUM,1
591316,Large,SOUTH,KARNATAKA,BAGALKOT,1
590016,Large,SOUTH,KARNATAKA,BELGAUM,1
271803,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271204,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271851,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271804,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271821,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271903,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271830,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271824,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271904,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271865,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271855,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271902,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271845,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271841,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271901,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271882,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271881,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271831,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
271835,Large,NORTH,UTTAR PRADESH,BAHRAICH,1
480109,Large,NORTH,MADHYA PRADESH,BETUL,1
470223,Large,WEST,MADHYA PRADESH,BETUL,1
470221,Large,WEST,MADHYA PRADESH,BETUL,1
470120,Large,WEST,MADHYA PRADESH,BETUL,1
460554,Large,WEST,MADHYA PRADESH,BETUL,1
480105,Large,NORTH,MADHYA PRADESH,BETUL,1
470021,Large,WEST,MADHYA PRADESH,BETUL,1
470337,Large,WEST,MADHYA PRADESH,BETUL,1
470335,Large,WEST,MADHYA PRADESH,BETUL,1
470232,Large,WEST,MADHYA PRADESH,BETUL,1
470441,Large,WEST,MADHYA PRADESH,BETUL,1
470339,Large,WEST,MADHYA PRADESH,BETUL,1
464337,Large,WEST,MADHYA PRADESH,BETUL,1
464331,Large,WEST,MADHYA PRADESH,BETUL,1
470005,Large,WEST,MADHYA PRADESH,BETUL,1
470003,Large,West,MADHYA PRADESH,BETUL,1
470118,Large,WEST,MADHYA PRADESH,BETUL,1
470117,Large,WEST,MADHYA PRADESH,BETUL,1
470124,Large,WEST,MADHYA PRADESH,BETUL,1
470229,Large,WEST,MADHYA PRADESH,BETUL,1
470119,Large,WEST,MADHYA PRADESH,BETUL,1
460663,Large,WEST,MADHYA PRADESH,BETUL,1
460004,Large,WEST,MADHYA PRADESH,BETUL,1
460110,Large,WEST,MADHYA PRADESH,BETUL,1
460220,Large,WEST,MADHYA PRADESH,BETUL,1
460225,Large,WEST,MADHYA PRADESH,BETUL,1
460440,Large,WEST,MADHYA PRADESH,BETUL,1
460443,Large,WEST,MADHYA PRADESH,BETUL,1
460551,Large,WEST,MADHYA PRADESH,BETUL,1
460553,Large,WEST,MADHYA PRADESH,BETUL,1
460330,Large,WEST,MADHYA PRADESH,BETUL,1
460665,Large,WEST,MADHYA PRADESH,BETUL,1
460666,Large,WEST,MADHYA PRADESH,BETUL,1
460668,Large,WEST,MADHYA PRADESH,BETUL,1
461441,Large,west,MADHYA PRADESH,BETUL,1
461228,Large,west,MADHYA PRADESH,BETUL,1
470113,Large,WEST,MADHYA PRADESH,BETUL,1
470125,Large,WEST,MADHYA PRADESH,BETUL,1
470115,Large,WEST,MADHYA PRADESH,BETUL,1
470226,Large,WEST,MADHYA PRADESH,BETUL,1
470007,Large,WEST,MADHYA PRADESH,BETUL,1
470227,Large,WEST,MADHYA PRADESH,BETUL,1
470051,Large,WEST,MADHYA PRADESH,BETUL,1
470228,Large,WEST,MADHYA PRADESH,BETUL,1
431127,Large,WEST,MAHARASHTRA,BEED,1
431518,Large,WEST,MAHARASHTRA,BEED,1
413204,Large,WEST,MAHARASHTRA,BEED,1
431530,Large,WEST,MAHARASHTRA,BEED,1
431523,Large,WEST,MAHARASHTRA,BEED,1
431519,Large,WEST,MAHARASHTRA,BEED,1
431126,Large,WEST,MAHARASHTRA,BEED,1
431125,Large,WEST,MAHARASHTRA,BEED,1
431129,Large,WEST,MAHARASHTRA,BEED,1
431128,Large,WEST,MAHARASHTRA,BEED,1
431131,Large,WEST,MAHARASHTRA,BEED,1
431130,Large,WEST,MAHARASHTRA,BEED,1
431143,Large,WEST,MAHARASHTRA,BEED,1
431142,Large,WEST,MAHARASHTRA,BEED,1
431144,Large,WEST,MAHARASHTRA,BEED,1
431517,Large,WEST,MAHARASHTRA,BEED,1
413205,Large,WEST,MAHARASHTRA,BEED,1
413207,Large,WEST,MAHARASHTRA,BEED,1
413229,Large,WEST,MAHARASHTRA,BEED,1
413249,Large,WEST,MAHARASHTRA,BEED,1
414203,Large,WEST,MAHARASHTRA,BEED,1
414204,Large,WEST,MAHARASHTRA,BEED,1
414205,Large,WEST,MAHARASHTRA,BEED,1
414208,Large,WEST,MAHARASHTRA,BEED,1
431122,Large,WEST,MAHARASHTRA,BEED,1
431123,Large,WEST,MAHARASHTRA,BEED,1
431124,Large,WEST,MAHARASHTRA,BEED,1
848204,Large,EAST,BIHAR,BEGUSARAI,1
803306,Large,EAST,BIHAR,BEGUSARAI,1
803303,Large,EAST,BIHAR,BEGUSARAI,1
851116,Large,EAST,BIHAR,BEGUSARAI,1
851210,Large,EAST,BIHAR,BEGUSARAI,1
803301,Large,EAST,BIHAR,BEGUSARAI,1
803302,Large,EAST,BIHAR,BEGUSARAI,1
851122,Large,EAST,BIHAR,BEGUSARAI,1
848202,Large,EAST,BIHAR,BEGUSARAI,1
851217,Large,EAST,BIHAR,BEGUSARAI,1
851218,Large,EAST,BIHAR,BEGUSARAI,1
851118,Large,EAST,BIHAR,BEGUSARAI,1
848201,Large,EAST,BIHAR,BEGUSARAI,1
851113,Large,EAST,BIHAR,BEGUSARAI,1
851112,Large,EAST,BIHAR,BEGUSARAI,1
851115,Large,EAST,BIHAR,BEGUSARAI,1
851114,Large,EAST,BIHAR,BEGUSARAI,1
851130,Large,EAST,BIHAR,BEGUSARAI,1
851128,Large,EAST,BIHAR,BEGUSARAI,1
851133,Large,EAST,BIHAR,BEGUSARAI,1
851132,Large,EAST,BIHAR,BEGUSARAI,1
851120,Large,EAST,BIHAR,BEGUSARAI,1
851135,Large,EAST,BIHAR,BEGUSARAI,1
851111,Large,EAST,BIHAR,BEGUSARAI,1
768044,Large,EAST,ODISHA,SAMBALPUR,1
768111,Large,EAST,ODISHA,SAMBALPUR,1
768048,Large,EAST,ODISHA,SAMBALPUR,1
768031,Large,EAST,ODISHA,SAMBALPUR,1
768052,Large,EAST,ODISHA,SAMBALPUR,1
768035,Large,EAST,ODISHA,SAMBALPUR,1
768037,Large,EAST,ODISHA,SAMBALPUR,1
768040,Large,EAST,ODISHA,SAMBALPUR,1
768045,Large,EAST,ODISHA,SAMBALPUR,1
768049,Large,EAST,ODISHA,SAMBALPUR,1
768039,Large,EAST,ODISHA,SAMBALPUR,1
768033,Large,EAST,ODISHA,SAMBALPUR,1
768034,Large,EAST,ODISHA,SAMBALPUR,1
762013,Large,east,ODISHA,ANGUL,1
768104,Large,EAST,ODISHA,SAMBALPUR,1
768150,Large,EAST,ODISHA,SAMBALPUR,1
768011,Large,EAST,ODISHA,SAMBALPUR,1
768115,Large,EAST,ODISHA,SAMBALPUR,1
768101,Large,EAST,ODISHA,SAMBALPUR,1
768102,Large,EAST,ODISHA,SAMBALPUR,1
768103,Large,EAST,ODISHA,SAMBALPUR,1
768027,Large,EAST,ODISHA,SAMBALPUR,1
768029,Large,EAST,ODISHA,BARGARH,1
768032,Large,EAST,ODISHA,SAMBALPUR,1
768036,Large,EAST,ODISHA,SAMBALPUR,1
768030,Large,EAST,ODISHA,SAMBALPUR,1
853203,Large,East,BIHAR,BHAGALPUR,1
853205,Large,East,BIHAR,BHAGALPUR,1
853204,Large,East,BIHAR,BHAGALPUR,1
813108,Large,EAST,BIHAR,BHAGALPUR,1
853202,Large,East,BIHAR,BHAGALPUR,1
813209,Large,EAST,BIHAR,BHAGALPUR,1
813205,Large,East,BIHAR,BHAGALPUR,1
813223,Large,EAST,BIHAR,BHAGALPUR,1
813225,Large,EAST,BIHAR,BHAGALPUR,1
813228,Large,EAST,BIHAR,BHAGALPUR,1
813213,Large,EAST,BIHAR,BHAGALPUR,1
853201,Large,East,BIHAR,BHAGALPUR,1
813113,Large,EAST,BIHAR,BHAGALPUR,1
490054,Large,EAST,CHHATTISGARH,BHILAI,1
491009,Large,EAST,CHHATTISGARH,BHILAI,1
477660,Large,WEST,MADHYA PRADESH,BHIND,1
477566,Large,WEST,MADHYA PRADESH,BHIND,1
477557,Large,WEST,MADHYA PRADESH,BHIND,1
477445,Large,WEST,MADHYA PRADESH,BHIND,1
477441,Large,WEST,MADHYA PRADESH,BHIND,1
477335,Large,WEST,MADHYA PRADESH,BHIND,1
477222,Large,WEST,MADHYA PRADESH,BHIND,1
477331,Large,WEST,MADHYA PRADESH,BHIND,1
477116,Large,WEST,MADHYA PRADESH,BHIND,1
477111,Large,WEST,MADHYA PRADESH,BHIND,1
465691,Large,WEST,MADHYA PRADESH,BHOPAL,1
462120,Large,WEST,MADHYA PRADESH,BHOPAL,1
473118,Large,WEST,MADHYA PRADESH,BHOPAL,1
465685,Large,WEST,MADHYA PRADESH,BHOPAL,1
465689,Large,WEST,MADHYA PRADESH,BHOPAL,1
465677,Large,WEST,MADHYA PRADESH,BHOPAL,1
465679,Large,WEST,MADHYA PRADESH,BHOPAL,1
465693,Large,WEST,MADHYA PRADESH,BHOPAL,1
466111,Large,WEST,MADHYA PRADESH,DEWAS,1
465661,Large,WEST,MADHYA PRADESH,BHOPAL,1
465683,Large,WEST,MADHYA PRADESH,BHOPAL,1
465667,Large,WEST,MADHYA PRADESH,BHOPAL,1
465687,Large,WEST,MADHYA PRADESH,BHOPAL,1
465674,Large,WEST,MADHYA PRADESH,BHOPAL,1
370645,Large,WEST,GUJARAT,BHUJ,1
370410,Large,WEST,GUJARAT,BHUJ,1
370640,Large,WEST,GUJARAT,BHUJ,1
370450,Large,WEST,GUJARAT,BHUJ,1
370630,Large,WEST,GUJARAT,BHUJ,1
370475,Large,WEST,GUJARAT,BHUJ,1
370627,Large,WEST,GUJARAT,BHUJ,1
370665,Large,WEST,GUJARAT,BHUJ,1
370660,Large,WEST,GUJARAT,BHUJ,1
370655,Large,WEST,GUJARAT,BHUJ,1
370650,Large,WEST,GUJARAT,BHUJ,1
370605,Large,WEST,GUJARAT,BHUJ,1
370610,Large,WEST,GUJARAT,BHUJ,1
370620,Large,WEST,GUJARAT,BHUJ,1
370670,Large,WEST,GUJARAT,BHUJ,1
370625,Large,WEST,GUJARAT,BHUJ,1
370465,Large,WEST,GUJARAT,BHUJ,1
370405,Large,WEST,GUJARAT,BHUJ,1
